pid,label,publication,location,full_date,month_day,volume-notes,year,full,thumb,index_terms,toc,manifest_all,manifest_indiv
obj168,(Written expressly for The Jewish Record). Introduction to the Pentateuch by Prof. Samuel David Luzzatto. A Critical and Hermeneutical Essay. Translated from the Italian by S. Morais. (Continued).,The Jewish Record,Philadelphia,22-Dec,22-Dec,,,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8154842--3c7b7d60914f958a503f88146acf2fe5e53773b7023e0cd246f0be7f2ecf1e36.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8154842--3c7b7d60914f958a503f88146acf2fe5e53773b7023e0cd246f0be7f2ecf1e36.jpeg/full/!200,200/0/default.jpg","Jewish Record, The|A Critical and Hermeneutical Introduction to the Pentateuch",182,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8154842--3c7b7d60914f958a503f88146acf2fe5e53773b7023e0cd246f0be7f2ecf1e36.jpeg
obj169,(Written expressly for The Jewish Record). Introduction to the Pentateuch by Professor Samuel David Luzzatto. A Critical and Hermeneutical Essay. Translated from the Italian by S. Morais. (Continued).,The Jewish Record,Philadelphia,29-Dec,29-Dec,,,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7653290--469acf69c67bfeca35e4b6503a781c51be5cdc59c6e2fe6fc446a0b6f8e382b1.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7653290--469acf69c67bfeca35e4b6503a781c51be5cdc59c6e2fe6fc446a0b6f8e382b1.jpeg/full/!200,200/0/default.jpg","Jewish Record, The|A Critical and Hermeneutical Introduction to the Pentateuch",183,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7653290--469acf69c67bfeca35e4b6503a781c51be5cdc59c6e2fe6fc446a0b6f8e382b1.jpeg
obj170,(Written expressly for The Jewish Record). Introduction to the Pentateuch by Professor Samuel David Luzatto. A Critical and Hermeneutical Essay. Translated from the Italian by S. Morais. (Continued).,The Jewish Record,Philadelphia,5-Jan,5-Jan,,,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s9352299--cd17ebd0adf704271f94be31e26ad13c4ef4887490263eccde73827591a1e528.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s9352299--cd17ebd0adf704271f94be31e26ad13c4ef4887490263eccde73827591a1e528.jpeg/full/!200,200/0/default.jpg","Jewish Record, The|A Critical and Hermeneutical Introduction to the Pentateuch|Rossi, John B de",184,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s9352299--cd17ebd0adf704271f94be31e26ad13c4ef4887490263eccde73827591a1e528.jpeg
obj171,(Written expressly for The Jewish Record). Introduction to the Pentateuch by Professor Samuel David Luzzatto. A Critical and Hermeneutical Essay. Translated from the Italian by S. Morais (Continued).,The Jewish Record,Philadelphia,12-Jan,12-Jan,,,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s9352299--cd17ebd0adf704271f94be31e26ad13c4ef4887490263eccde73827591a1e528.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s9352299--cd17ebd0adf704271f94be31e26ad13c4ef4887490263eccde73827591a1e528.jpeg/full/!200,200/0/default.jpg","Jewish Record, The|A Critical and Hermeneutical Introduction to the Pentateuch",185,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s9352299--cd17ebd0adf704271f94be31e26ad13c4ef4887490263eccde73827591a1e528.jpeg
obj172,(Written expressly for The Jewish Record). Introduction to the Pentateuch by Professor Samuel David Luzzatto. A Critical and Hermeneutical Essay. Translated from the Italian by S. Morais (Continued).,The Jewish Record,Philadelphia,19-Jan,19-Jan,,,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6494415--831410ce6c577ebc3e6df6484795bf59aec5215c58f28a1e0eef0b98ed6f80e6.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6494415--831410ce6c577ebc3e6df6484795bf59aec5215c58f28a1e0eef0b98ed6f80e6.jpeg/full/!200,200/0/default.jpg","Jewish Record, The|A Critical and Hermeneutical Introduction to the Pentateuch|Reggio, Isaac Samuel",186,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6494415--831410ce6c577ebc3e6df6484795bf59aec5215c58f28a1e0eef0b98ed6f80e6.jpeg
obj173,Introduction to the Pentateuch by Professor Samuel David Luzzatto. A Critical and Hermeneutical Essay. Translated from the Italian by S. Morais,The Jewish Record,Philadelphia,26-Jan,26-Jan,,,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7317070--4fa3545480f1d1e11daa3f233aa7489428daa27d0528610e16a8779826892b77.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7317070--4fa3545480f1d1e11daa3f233aa7489428daa27d0528610e16a8779826892b77.jpeg/full/!200,200/0/default.jpg","Jewish Record, The|A Critical and Hermeneutical Introduction to the Pentateuch",187,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7317070--4fa3545480f1d1e11daa3f233aa7489428daa27d0528610e16a8779826892b77.jpeg
obj174,On the Language of Prayer.,The Jewish Record,Philadelphia,26-Jan,26-Jan,,,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7317070--4fa3545480f1d1e11daa3f233aa7489428daa27d0528610e16a8779826892b77.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7317070--4fa3545480f1d1e11daa3f233aa7489428daa27d0528610e16a8779826892b77.jpeg/full/!200,200/0/default.jpg","as language of prayer|Jewish Record, The",188,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7317070--4fa3545480f1d1e11daa3f233aa7489428daa27d0528610e16a8779826892b77.jpeg
obj175,The Dispersed of Judea.,Evening Telegraph,Philadelphia,29-Jan,29-Jan,,,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7608867--e0b141ee6e569ff1c6f51e9254a859b8e20605f606abeb737875a374413eaef7.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7608867--e0b141ee6e569ff1c6f51e9254a859b8e20605f606abeb737875a374413eaef7.jpeg/full/!200,200/0/default.jpg","Alliance IsraA?lite Universelle|Bismark, Otto von|Macaulay, Thomas B.|Palestine|Sultan, Turkish|Zionism",189,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7608867--e0b141ee6e569ff1c6f51e9254a859b8e20605f606abeb737875a374413eaef7.jpeg
obj176,(Written expressly for The Jewish Record). Introduction to the Pentateuch by Professor Samuel David Luzzatto. A Critical and Hermeneutical Essay. Translated from the Italian by S. Morais. (Continued).,Jewish Record,Philadelphia,2-Feb,2-Feb,,,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7075567--0f6d7d650c43890fdb8d0a317e97f5dcb1393625509bbf3e32a76dbdb4098f88.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7075567--0f6d7d650c43890fdb8d0a317e97f5dcb1393625509bbf3e32a76dbdb4098f88.jpeg/full/!200,200/0/default.jpg","Jewish Record, The|Kirkovitch, Abraham|A Critical and Hermeneutical Introduction to the Pentateuch|Pinsker, S.",190,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7075567--0f6d7d650c43890fdb8d0a317e97f5dcb1393625509bbf3e32a76dbdb4098f88.jpeg
obj177,(Written expressly for The Jewish Record). Introduction to the Pentateuch by Professor Samuel David Luzzatto. A Critical and Hermeneutical Essay. Translated from the Italian by S. Morais. (Continued).,The Jewish Record,Philadelphia,9-Feb,9-Feb,,,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7489492--514b0d45a1cafc1023271894390706c5a2195f3d645201b9b4e74eee6f3cc856.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7489492--514b0d45a1cafc1023271894390706c5a2195f3d645201b9b4e74eee6f3cc856.jpeg/full/!200,200/0/default.jpg","Derenburg, Joseph|Jewish Record, The|Luzzatto, S.D. Prof.|Mendelssohn, Moses|Mendes, Dr. F. De Solla|Reggio, Isaac Samuel|Wessely, Hertz",191,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7489492--514b0d45a1cafc1023271894390706c5a2195f3d645201b9b4e74eee6f3cc856.jpeg
obj178,(Written expressly for The Jewish Record). Introduction to the Pentateuch by Professor Samuel David Luzzatto. A Critical and Hermeneutical Essay. Translated from the Italian by S. Morais. (Continued).,The Jewish Record,Philadelphia,16-Feb,16-Feb,,,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8000739--5b8fd578cbc0d57cb02630b6a86fadeea0cb27ce81dca99eba1e6b65658274e3.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8000739--5b8fd578cbc0d57cb02630b6a86fadeea0cb27ce81dca99eba1e6b65658274e3.jpeg/full/!200,200/0/default.jpg","Jewish Record, The|A Critical and Hermeneutical Introduction to the Pentateuch",192,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8000739--5b8fd578cbc0d57cb02630b6a86fadeea0cb27ce81dca99eba1e6b65658274e3.jpeg
obj179,(Written expressly for The Jewish Record). Introduction to the Pentateuch by Professor Samuel David Luzzatto. A Critical and Hermeneutical Essay. Translated from the Italian by S. Morais. (Continued).,The Jewish Record,Philadelphia,23-Feb,23-Feb,,,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8000739--5b8fd578cbc0d57cb02630b6a86fadeea0cb27ce81dca99eba1e6b65658274e3.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8000739--5b8fd578cbc0d57cb02630b6a86fadeea0cb27ce81dca99eba1e6b65658274e3.jpeg/full/!200,200/0/default.jpg","Jewish Record, The|A Critical and Hermeneutical Introduction to the Pentateuch",193,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8000739--5b8fd578cbc0d57cb02630b6a86fadeea0cb27ce81dca99eba1e6b65658274e3.jpeg
obj180,Festivities of Purim. Synopsis of a Discourse Delivered by the Rev. S. Morais in the Mikveh Israel Synagogue on Saturday.,The Press,[Philadelphia],26-Feb,26-Feb,,,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7547041--4f261bc5db92de997ff24361c0a014d0faf56bd128150b3dd2a8ff3afe72e74a.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7547041--4f261bc5db92de997ff24361c0a014d0faf56bd128150b3dd2a8ff3afe72e74a.jpeg/full/!200,200/0/default.jpg",Purim|Roumania|Russia,194,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7547041--4f261bc5db92de997ff24361c0a014d0faf56bd128150b3dd2a8ff3afe72e74a.jpeg
obj181,Teaching by Example,Association Review,Philadelphia,April,April,,,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7547041--4f261bc5db92de997ff24361c0a014d0faf56bd128150b3dd2a8ff3afe72e74a.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7547041--4f261bc5db92de997ff24361c0a014d0faf56bd128150b3dd2a8ff3afe72e74a.jpeg/full/!200,200/0/default.jpg","Association Review|Bene Yeshurun|Davids, Arthur Lumley|Hebrew Review, The|Raphall, Morris J. Dr.|Young Men?s Hebrew Association",195,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7547041--4f261bc5db92de997ff24361c0a014d0faf56bd128150b3dd2a8ff3afe72e74a.jpeg
obj182,The Eastern Question. The Public Ledger and E. A. Freeman; Roumania and B. F. Peixotto.,The Jewish Record,Philadelphia,13-Apr,13-Apr,,,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7642941--cf7bf8ff21b5cafc04a5976865e3354d988e9561aa4dbc3d36dbed3a786c3906.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7642941--cf7bf8ff21b5cafc04a5976865e3354d988e9561aa4dbc3d36dbed3a786c3906.jpeg/full/!200,200/0/default.jpg","Freeman, E. A.|Jewish Record, The|Peixotto, B. F.|Public Ledger, The|Roumania",196,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7642941--cf7bf8ff21b5cafc04a5976865e3354d988e9561aa4dbc3d36dbed3a786c3906.jpeg
obj183,The City and Suburbs. The Russo-Turkish War and the Jews.,The Sunday Dispatch,Philadelphia,6-May,6-May,,,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8675242--754edc938bb9a0fdebca734266b5dc3b4ef0b7a6e25708d337e47d0e9cb0e8a5.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8675242--754edc938bb9a0fdebca734266b5dc3b4ef0b7a6e25708d337e47d0e9cb0e8a5.jpeg/full/!200,200/0/default.jpg","Republicanism|Roumania|Russo-Turkish War|Sunday Dispatch, The",197,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8675242--754edc938bb9a0fdebca734266b5dc3b4ef0b7a6e25708d337e47d0e9cb0e8a5.jpeg
obj184,Teaching by Example. No. II.,Association Review,Philadelphia,June,June,,,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8675242--754edc938bb9a0fdebca734266b5dc3b4ef0b7a6e25708d337e47d0e9cb0e8a5.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8675242--754edc938bb9a0fdebca734266b5dc3b4ef0b7a6e25708d337e47d0e9cb0e8a5.jpeg/full/!200,200/0/default.jpg","Anglo-Jewry|Davids, Arthur Lumley|Hartog, Numa Edward|Henry, Michael|Jewish Chronicle, The (London)|Sketches of Anglo-Jewish History",198,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8675242--754edc938bb9a0fdebca734266b5dc3b4ef0b7a6e25708d337e47d0e9cb0e8a5.jpeg
obj185,(Written expressly for The Jewish Record.) A Model to Jewish Youths. By S. Morais.,The Jewish Record,Philadelphia,6-Jul,6-Jul,,,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7819663--be92bd180ee4d14d24d5598684e2296a6cc0a5871acf4c62754d5c7dd77ff722.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7819663--be92bd180ee4d14d24d5598684e2296a6cc0a5871acf4c62754d5c7dd77ff722.jpeg/full/!200,200/0/default.jpg","Antologica Israelitica (of Corfu)|Jewish Record, The|Luzzatto, Philoxene|Rapoport, S.L.",199,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7819663--be92bd180ee4d14d24d5598684e2296a6cc0a5871acf4c62754d5c7dd77ff722.jpeg
obj186,A Model to Jewish Youths. By S. Morais. (Concluded).,The Jewish Record,Philadelphia,6-Jul,6-Jul,,,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7831498--d13ce644b7019749e6f3378b8ab0c77414f6c1a4c0c7d860a063bf915d7be86d.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7831498--d13ce644b7019749e6f3378b8ab0c77414f6c1a4c0c7d860a063bf915d7be86d.jpeg/full/!200,200/0/default.jpg","Abd-al-Rahman III|Cohn, Albert|D?Aboddie, M.|Falashas|Ibn Shaprut, Hisdai|Jewish Record, The|Luzzatto, Philoxene|Luzzatto, S.D. Prof.|Munk, S.",200,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7831498--d13ce644b7019749e6f3378b8ab0c77414f6c1a4c0c7d860a063bf915d7be86d.jpeg
obj187,Poem by Dounash Ben Labrat. Translated by S. Morais.,The Jewish Record,Philadelphia,20-Jul,20-Jul,,,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7186140--aa4d71a9e053080542adaed84fccce1e1d36cb072b5d50a873a69e6743364485.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7186140--aa4d71a9e053080542adaed84fccce1e1d36cb072b5d50a873a69e6743364485.jpeg/full/!200,200/0/default.jpg","Ben Labrat, Dunash|Ibn Saruq, Menachem ben Jacob|Jewish Record, The|Labrat, Dounash ben|Luzzatto, S.D. Prof.",201,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7186140--aa4d71a9e053080542adaed84fccce1e1d36cb072b5d50a873a69e6743364485.jpeg
obj188,"Translation of a r[h]ythmical introduction to a work by Menahem Ben Saruk, intended to refute the aspersions of Ben Labrat, and dedicated to the patron of learning, the famous Hasdai Aben Shaprout. By S. Morais.",The Jewish Record,Philadelphia,27-Jul,27-Jul,,,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7450479--edb8f79d584b343c77fb6d769425af92711ab47921cf5e7a65917e7f77f62eb5.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7450479--edb8f79d584b343c77fb6d769425af92711ab47921cf5e7a65917e7f77f62eb5.jpeg/full/!200,200/0/default.jpg","Ben Labrat, Dunash|Filipowsky, Herschell|Ibn Saruq, Menachem ben Jacob|Ibn Shaprut, Hisdai|Jewish Record, The|Labrat, Dounash ben|Beth Ha-Ozar|Rashi",202,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7450479--edb8f79d584b343c77fb6d769425af92711ab47921cf5e7a65917e7f77f62eb5.jpeg
obj189,Teaching by Example. III.,Association Review,Philadelphia,August,August,,,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7450479--edb8f79d584b343c77fb6d769425af92711ab47921cf5e7a65917e7f77f62eb5.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7450479--edb8f79d584b343c77fb6d769425af92711ab47921cf5e7a65917e7f77f62eb5.jpeg/full/!200,200/0/default.jpg","Rapoport, S.L.|Slonimsky, Hayim S.",203,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7450479--edb8f79d584b343c77fb6d769425af92711ab47921cf5e7a65917e7f77f62eb5.jpeg
obj190,Autobiography of Samuel David Luzzatto. Translated from the Italian by S. Morais.,The Jewish Record,Philadelphia,3-Aug,3-Aug,,,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8078639--b28a27330eb108d2562ac50a09cf2cf3a6afee855031b2f1ffb0b838b259d275.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8078639--b28a27330eb108d2562ac50a09cf2cf3a6afee855031b2f1ffb0b838b259d275.jpeg/full/!200,200/0/default.jpg","Bonaparte, Napoleon|Busch, Isidore|Donolo, I.|Emanuel|Franz Ferdinand, Archduke|Jewish Record, The|Luzzatto, Dr. Isaiah|Luzzatto, Hezekiah|Autobiography|Medigo, Elias Del|Mendelssohn, Moses|Rossi, Azariah de|Silberman, E. L. (""The Maggid"")|Wessely, Hertz",204,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8078639--b28a27330eb108d2562ac50a09cf2cf3a6afee855031b2f1ffb0b838b259d275.jpeg
obj191,Autobiography of Samuel David Luzzatto. Translated from the Italian by S. Morais. (Continued).,The Jewish Record,Philadelphia,10-Aug,10-Aug,,,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8262767--5de12571b50797ea6a5c34b0dfe761e73b184b43e93e6ef0db63e796532c1c70.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8262767--5de12571b50797ea6a5c34b0dfe761e73b184b43e93e6ef0db63e796532c1c70.jpeg/full/!200,200/0/default.jpg","Formiggini, Saul|Jewish Record, The|Lolli, Ehud|Luzzatto, Dr. Isaiah|Luzzatto, Philoxene|Luzzatto, S.D. Prof.|Autobiography|Public school|Randegger, Mayer|Reggio, Isaac Samuel|Regina, Miriam|Trieste|Zelman, Samuel V.",205,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8262767--5de12571b50797ea6a5c34b0dfe761e73b184b43e93e6ef0db63e796532c1c70.jpeg
obj192,(Written expressly for The Jewish Record). Autobiography of Samuel David Luzzatto. Translated from the Italian by S. Morais. (Continued).,The Jewish Record,Philadelphia,17-Aug,17-Aug,,,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7814350--0831e7c3574cef563cd1dfa42014ab9eb967326376482112ec781d5cdcc4f2f5.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7814350--0831e7c3574cef563cd1dfa42014ab9eb967326376482112ec781d5cdcc4f2f5.jpeg/full/!200,200/0/default.jpg","Berlin, Isaiah (of Breslau)|Ginzburg, Raphael W.|Gironti (of Brescia)|Jewish Record, The|Luzzatto, Dr. Isaiah|Autobiography|Momigliano (of Piedmont), Rabbi|Nardi, Prof.|Odorici, Mr.|Porto, Rabbi Moses Cohen|Rosencranz, Leon L.|Tiboni (of Brescia), Peter",206,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7814350--0831e7c3574cef563cd1dfa42014ab9eb967326376482112ec781d5cdcc4f2f5.jpeg
